timestamp_,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
0.173906,0.036137,-0.021913,0.202591,-0.456387,-0.002741,-0.229376,-0.076832,-0.197883
0.173945,0.040197,0.002869,0.204808,-0.494873,0.008422,-0.258922,-0.044526,-0.624998
0.173984,0.041150,-0.010257,0.203008,-0.481226,-0.015394,-0.243240,-0.045535,-0.153611
0.174023,0.038499,-0.012431,0.205271,-0.475594,-0.012529,-0.248415,-0.054064,-0.053479
0.174063,0.026479,-0.004403,0.179903,-0.469047,-0.010562,-0.213453,-0.050070,0.215441
0.174102,0.019120,-0.009340,0.195338,-0.464411,0.027914,-0.237218,-0.068006,-0.509817
0.174141,0.033840,-0.019470,0.175860,-0.464568,0.013124,-0.210650,-0.067949,0.069018
0.174180,0.032408,0.002706,0.193284,-0.451467,0.005473,-0.184052,-0.061506,-0.659429
0.174219,0.048607,0.007033,0.175715,-0.429895,0.017502,-0.128102,-0.057736,-0.056923
0.174258,0.031170,0.002021,0.197165,-0.451058,-0.030549,-0.204713,-0.051126,-0.054189
0.174297,0.046699,-0.018545,0.158466,-0.465144,0.001245,-0.166586,-0.059584,0.332501
0.174336,0.037280,0.003681,0.186103,-0.459645,0.000088,-0.155311,-0.074922,-0.510167
0.174375,0.023604,-0.011886,0.193082,-0.457186,-0.020264,-0.158376,-0.068814,-0.107987
0.174414,0.044967,-0.010806,0.180555,-0.482874,-0.019358,-0.168110,-0.058854,-0.103799
0.174453,0.021069,-0.007930,0.186935,-0.443423,-0.009509,-0.137077,-0.044857,0.263171
0.174492,0.017513,-0.016757,0.179759,-0.432596,0.004047,-0.140163,-0.105392,-0.309197
0.174531,0.015732,-0.002798,0.170413,-0.461754,-0.003724,-0.125471,-0.034544,0.063117
0.174570,0.027059,-0.005846,0.173982,-0.440153,-0.005816,-0.055988,-0.096890,-0.236610
0.174609,0.020954,-0.005664,0.163035,-0.425238,0.019203,-0.144015,-0.068923,-0.441052
0.174648,0.005313,-0.019649,0.154858,-0.418817,-0.009272,-0.164047,-0.048652,-0.473428
0.174687,0.021107,-0.007929,0.161434,-0.419501,0.014057,-0.106720,-0.038151,-0.629604
0.174727,0.042440,0.001719,0.152261,-0.414611,0.003181,-0.087489,-0.042466,-0.421356
0.174766,0.017640,-0.008869,0.169486,-0.426886,0.006626,-0.108266,-0.055816,-0.854554
0.174805,0.027322,-0.002390,0.157050,-0.453173,-0.023733,-0.110932,-0.073919,0.286015
0.174844,0.014640,-0.017516,0.154768,-0.447103,0.017423,-0.127171,-0.040468,0.189301
0.174883,0.032024,-0.003401,0.151301,-0.430586,0.012994,-0.064221,-0.090831,0.195000
0.174922,0.023348,-0.011255,0.141516,-0.430142,0.025127,-0.030011,-0.018481,0.085870
0.174961,0.024776,-0.021544,0.160422,-0.448498,-0.000669,-0.096273,-0.052499,0.489548
0.175000,0.019455,0.001266,0.143849,-0.444745,0.008457,-0.070125,-0.086778,0.309487
0.175039,0.035829,-0.029790,0.148538,-0.395477,-0.005534,-0.039428,-0.081205,-0.593288
0.175078,0.010875,0.005649,0.144954,-0.429640,0.029198,-0.049901,-0.077677,-0.488306
0.175117,0.013552,-0.030171,0.148716,-0.432505,-0.045078,-0.020098,-0.093809,0.068379
0.175156,0.015225,-0.015534,0.130934,-0.398586,-0.011267,-0.014756,-0.033823,0.049657
0.175195,0.021399,-0.018220,0.155962,-0.430100,-0.015892,-0.035825,-0.074537,0.115202
0.175234,0.026418,-0.006800,0.155410,-0.420401,-0.036376,0.018087,-0.028436,-0.775046
0.175273,0.031822,-0.005269,0.145376,-0.421754,0.005338,-0.027057,-0.069412,-0.167717
0.175313,0.007799,-0.036415,0.129670,-0.401261,0.029582,-0.068704,-0.056951,-0.392784
0.175352,0.009511,-0.005483,0.118784,-0.437101,-0.025966,0.019379,-0.061329,-0.308816
0.175391,0.020451,-0.010850,0.138226,-0.402910,0.005339,-0.015231,-0.049394,-0.235437
0.175430,0.006167,-0.025320,0.111535,-0.402791,-0.002437,0.060918,-0.055429,0.130963
0.175469,0.047977,-0.006057,0.105024,-0.396085,0.017871,0.024290,-0.063686,-0.170268
0.175508,0.024636,-0.000907,0.125709,-0.407417,0.007237,0.067957,-0.083527,-0.099573
0.175547,0.026635,-0.004182,0.105828,-0.410024,-0.023066,-0.025878,-0.098038,0.946222
0.175586,0.014226,-0.013277,0.109456,-0.405100,0.015882,0.037770,-0.037084,0.264609
0.175625,0.015435,-0.016906,0.114848,-0.413840,0.016500,0.062208,-0.089323,0.106484
0.175664,0.017874,-0.013520,0.091771,-0.362078,0.009413,-0.008607,-0.048953,0.081464
0.175703,0.036068,0.001105,0.086462,-0.377396,0.037504,0.002336,-0.073087,0.138410
0.175742,0.015815,-0.003146,0.095014,-0.394673,-0.025072,0.077113,-0.049749,0.695412
0.175781,0.013061,-0.000437,0.089540,-0.388391,-0.012188,0.077550,-0.087375,0.064793
0.175820,0.026079,-0.026106,0.104089,-0.395335,-0.006514,0.077706,-0.062506,-0.303496
0.175859,0.013834,-0.008449,0.111474,-0.371930,-0.010832,0.091888,-0.061511,-0.501438
0.175898,0.022288,-0.007263,0.118859,-0.381822,-0.016589,0.106341,-0.060899,-0.482985
0.175937,0.005483,-0.010768,0.105771,-0.361386,0.007011,0.064228,-0.044213,-0.320621
0.175977,0.025871,-0.019570,0.095499,-0.388174,-0.006397,0.102642,-0.070768,0.135574
0.176016,0.020876,-0.022520,0.107367,-0.352964,-0.006431,0.027908,-0.045660,0.040060
0.176055,0.006039,-0.005043,0.114517,-0.348751,-0.021787,0.047138,-0.048368,0.187837
0.176094,0.022737,-0.024011,0.098319,-0.324542,0.016276,0.086434,-0.054211,0.214373
0.176133,0.013508,-0.016587,0.081982,-0.355453,-0.006710,0.082024,-0.064874,0.010432
0.176172,0.017960,-0.027533,0.112323,-0.373889,-0.014336,0.115009,-0.062569,0.200209
0.176211,0.021173,-0.018961,0.046892,-0.361389,0.025752,0.147693,-0.078377,-0.441255
0.176250,0.017845,-0.032117,0.079549,-0.346282,-0.025495,0.097198,-0.050970,0.248559
0.176289,0.024673,-0.008485,0.113833,-0.357989,0.016730,0.136438,-0.036703,-0.479883
0.176328,0.006073,-0.004705,0.074576,-0.332369,0.008362,0.149816,-0.088243,0.571633
0.176367,0.006034,-0.019372,0.062970,-0.360918,0.012188,0.109218,0.028572,-0.305536
0.176406,0.017304,-0.024448,0.079718,-0.326664,0.005164,0.097921,0.114151,0.160237
0.176445,-0.002120,-0.008083,0.054768,-0.327066,0.002646,0.138210,0.120419,-0.073091
0.176484,0.025329,-0.004861,0.053350,-0.326687,0.005142,0.106454,-0.010575,0.432009
0.176523,0.016194,-0.029684,0.062902,-0.334884,-0.004492,0.147376,-0.128461,0.707572
0.176563,0.007621,-0.005839,0.063018,-0.334034,0.001099,0.164772,-0.197624,0.141268
0.176602,0.008119,-0.022028,0.073448,-0.324239,-0.028331,0.142136,-0.216169,-0.225154
0.176641,0.007733,-0.010711,0.055788,-0.350377,-0.015096,0.166134,-0.104881,0.517996
0.176680,0.001632,-0.010557,0.063113,-0.330252,0.004973,0.158815,-0.038159,-0.274482
0.176719,0.006525,-0.012463,0.053933,-0.324010,0.008344,0.182919,0.050966,0.389281
0.176758,0.012963,-0.020150,0.066624,-0.319883,-0.022349,0.163235,0.052452,0.097933
0.176797,0.008206,-0.005948,0.057284,-0.307116,-0.021643,0.208581,0.031394,-0.028483
0.176836,-0.011246,-0.024282,0.030326,-0.280183,-0.025368,0.180205,-0.092837,0.419255
0.176875,0.015018,-0.022843,0.031340,-0.293102,0.003971,0.144737,-0.139058,-0.164783
0.176914,-0.000805,-0.020046,0.041819,-0.294722,-0.002381,0.211777,-0.169834,0.626381
0.176953,-0.012291,-0.015859,0.031060,-0.289060,-0.010564,0.173850,-0.110428,-0.278291
0.176992,0.009741,-0.019983,0.047812,-0.267221,-0.018075,0.150181,-0.041201,-0.023682
0.177031,0.015643,-0.012459,0.049307,-0.289779,-0.000780,0.206651,0.013873,-0.685104
0.177070,0.002781,-0.003991,0.008355,-0.265635,-0.003410,0.182330,0.011271,-0.512470
0.177109,0.027122,-0.013454,0.032366,-0.293946,-0.014698,0.164635,0.013030,0.142393
0.177148,0.001214,-0.009310,0.039293,-0.266259,0.005296,0.157833,-0.083593,0.070802
0.177187,0.022425,-0.006748,0.026537,-0.255106,-0.016515,0.241048,-0.121339,-0.025961
0.177227,0.003444,-0.001646,0.018593,-0.269339,0.012452,0.222229,-0.151765,-0.116919
0.177266,0.003710,-0.017252,0.034015,-0.284138,-0.016431,0.231642,-0.142114,-0.578836
0.177305,-0.001354,-0.017399,0.034346,-0.253176,-0.018970,0.221642,-0.027754,0.289896
0.177344,0.003015,-0.018347,0.023826,-0.235241,-0.000646,0.209635,-0.019092,0.036406
0.177383,0.015754,-0.021468,0.036788,-0.229459,0.002598,0.176293,0.008831,0.032613
0.177422,0.016108,-0.013510,0.018814,-0.209573,-0.040028,0.144128,-0.001898,0.430120
0.177461,-0.014361,-0.010844,-0.000512,-0.240901,-0.019153,0.171488,-0.025184,-0.374536
0.177500,0.027132,-0.008294,0.017115,-0.207200,-0.037894,0.224085,-0.039398,-0.134837
0.177539,0.006551,-0.014429,-0.006212,-0.228105,0.016425,0.215242,-0.115739,0.226191
0.177578,-0.003074,-0.020590,-0.001126,-0.189656,0.008877,0.214962,-0.099294,-0.066894
0.177617,0.011446,-0.029281,-0.003743,-0.220925,0.008755,0.201960,-0.062425,-0.244929
0.177656,0.014231,-0.016050,-0.001529,-0.208042,0.012372,0.198749,-0.046819,-0.240181
0.177695,0.000333,-0.015474,0.023375,-0.199621,-0.031103,0.230247,-0.006107,0.419466
0.177734,-0.003166,-0.008173,-0.014903,-0.201024,-0.033726,0.153516,-0.009788,0.621368
0.177773,-0.005016,-0.004745,0.002755,-0.190650,-0.042458,0.237048,-0.031744,-0.340485
0.177813,0.011516,-0.000081,0.001894,-0.202930,-0.017139,0.203520,-0.053011,0.650169
0.177852,-0.005176,-0.017289,-0.003107,-0.179731,-0.011179,0.209728,-0.060300,0.291325
0.177891,-0.009393,-0.004279,-0.003002,-0.159499,0.000535,0.177177,-0.075806,0.649880
0.177930,0.006169,-0.018832,0.002804,-0.182140,0.002958,0.231716,-0.086855,0.010292
0.177969,0.010862,0.002871,-0.007930,-0.183878,-0.013049,0.165532,-0.029447,0.072773
0.178008,0.010427,-0.019706,-0.009570,-0.153359,-0.002937,0.218173,0.022771,-0.048249
0.178047,0.005596,-0.008959,-0.028027,-0.117912,0.030352,0.122690,0.026641,0.030874
0.178086,0.009385,-0.007943,-0.042311,-0.148006,-0.002905,0.170246,-0.035018,0.481891
0.178125,0.004733,-0.019090,-0.017751,-0.150339,-0.025204,0.127566,-0.074328,-0.027670
0.178164,-0.006437,0.000957,-0.035206,-0.146360,-0.027673,0.162064,-0.064109,0.536470
0.178203,-0.006859,-0.017503,-0.036399,-0.130489,-0.023167,0.130798,-0.084189,0.249340
0.178242,-0.001831,-0.015307,-0.008453,-0.152327,-0.039331,0.145960,-0.068227,0.413115
0.178281,0.006888,-0.020442,-0.035740,-0.127936,0.011748,0.151965,-0.028371,0.316380
0.178320,-0.005269,-0.020942,-0.014569,-0.114884,-0.008538,0.140268,-0.022211,0.063917
0.178359,0.000664,-0.009021,-0.038070,-0.105409,0.011589,0.113071,-0.036873,0.116890
0.178398,0.015947,0.004350,-0.045139,-0.097221,-0.006506,0.169638,-0.012606,0.020049
0.178437,0.013399,-0.023832,-0.058034,-0.098736,-0.015892,0.154742,-0.036163,0.102577
0.178477,0.041745,-0.008584,-0.044444,-0.092854,-0.005399,0.164208,-0.019725,0.034688
0.178516,0.004094,-0.025632,-0.044812,-0.086016,-0.021842,0.114536,-0.047688,0.047595
0.178555,0.012826,0.002277,-0.040309,-0.091420,-0.028935,0.181225,-0.045285,0.229639
0.178594,0.012411,-0.019830,-0.037325,-0.058492,-0.002487,0.109040,-0.022415,0.614507
0.178633,0.005161,-0.002858,-0.046324,-0.066623,-0.068553,0.117819,-0.039616,-0.093062
0.178672,0.027388,-0.027682,-0.050039,-0.063299,-0.026386,0.137100,0.003085,0.153894
0.178711,0.013959,-0.013440,-0.046412,-0.076603,-0.016603,0.110307,-0.035797,-0.140025
0.178750,0.007215,-0.034191,-0.044224,-0.046676,-0.001046,0.138484,-0.031742,-0.023229
0.178789,0.013861,-0.017220,-0.047149,-0.040897,-0.025842,0.196308,-0.056959,0.376067
0.178828,-0.015119,-0.012132,-0.051592,-0.015471,-0.029440,0.191360,-0.046954,0.336927
0.178867,0.023695,-0.013268,-0.054031,-0.023678,-0.030776,0.137659,-0.053467,0.207193
0.178906,0.010350,-0.012557,-0.073721,-0.029666,-0.001718,0.102234,-0.091296,0.513532
0.178945,0.003678,-0.019313,-0.039351,-0.036892,-0.047678,0.138933,-0.038296,-0.084143
0.178984,0.015094,-0.009951,-0.054610,-0.023497,0.000167,0.105746,0.002364,0.584023
0.179023,-0.003952,-0.025699,-0.074938,0.014544,-0.022858,0.076939,-0.007971,-0.031938
0.179063,0.019989,-0.015622,-0.064851,-0.018335,-0.022820,0.066810,-0.016054,0.878701
0.179102,0.013819,-0.025557,-0.056470,0.013570,-0.017265,0.127367,-0.028533,0.065023
0.179141,-0.013195,-0.020063,-0.079836,0.004932,-0.006459,0.091530,-0.022910,0.379277
0.179180,0.012443,-0.023982,-0.063850,0.017829,0.007226,0.144231,-0.031970,-0.119959
0.179219,-0.004948,-0.005484,-0.073652,0.013619,-0.029769,0.134033,-0.034989,0.289861
0.179258,0.020339,0.000210,-0.062481,0.026397,-0.028978,0.105305,-0.037043,0.554641
0.179297,-0.000383,-0.002421,-0.076773,0.036219,-0.017448,0.098128,-0.028476,-0.424434
0.179336,0.026097,-0.013451,-0.079027,0.050914,-0.040498,0.076510,-0.056460,0.448770
0.179375,0.008698,-0.011456,-0.062811,0.038031,-0.014509,0.107674,-0.003533,0.469692
0.179414,-0.007141,-0.036822,-0.114070,0.070462,-0.026791,0.094914,-0.032973,0.126109
0.179453,-0.013842,-0.030365,-0.082416,0.027923,-0.038588,0.096495,-0.029833,0.128320
0.179492,0.010438,-0.015810,-0.086844,0.082445,-0.026619,0.083628,-0.040058,-0.260227
0.179531,-0.010356,-0.014426,-0.096083,0.100266,-0.012164,0.152499,-0.022856,0.076333
0.179570,0.012816,-0.016243,-0.091815,0.081398,-0.009249,0.095891,-0.024455,-0.568538
0.179609,0.018832,-0.025158,-0.087695,0.093643,-0.017036,0.070641,-0.011045,-0.011461
0.179648,0.009002,-0.011996,-0.092642,0.079611,-0.058883,0.045581,-0.024193,-0.049252
0.179688,0.006450,-0.017888,-0.106012,0.070376,-0.011524,0.068890,0.024240,0.412590
0.179727,0.014399,-0.002605,-0.113051,0.103313,-0.046291,0.074642,-0.003776,-0.207684
0.179766,-0.003345,-0.017704,-0.114687,0.113338,-0.062036,0.083813,-0.054972,0.677565
0.179805,0.009745,-0.006260,-0.101743,0.108702,-0.037571,0.006153,-0.037776,0.063795
0.179844,0.019570,-0.014930,-0.103234,0.116788,-0.031987,0.035691,-0.003368,-0.245360
0.179883,0.015004,0.001025,-0.129351,0.124203,-0.009372,0.058746,-0.024891,0.122324
0.179922,0.000636,-0.004985,-0.131808,0.102692,-0.040578,0.016969,0.004332,-0.304771
0.179961,-0.003914,-0.014354,-0.105916,0.146949,-0.036698,0.042361,-0.004279,0.095392
0.180000,0.002895,-0.026887,-0.118076,0.128457,-0.010560,0.022228,-0.033739,0.575444
0.180039,0.007898,-0.029262,-0.122651,0.134584,-0.026308,-0.053054,-0.021619,-0.350908
0.180078,0.010596,-0.027950,-0.137182,0.149320,0.451735,0.032829,-0.016987,-1.040831
0.180117,0.009752,-0.020231,-0.121517,0.132763,1.113552,0.013062,-0.004845,0.189646
0.180156,0.006828,-0.007871,-0.149701,0.159851,0.646619,-0.023200,-0.021718,-0.326225
0.180195,0.021043,-0.004668,-0.128014,0.169648,-0.486202,-0.003163,-0.024929,-0.070725
0.180234,-0.018028,-0.005744,-0.119667,0.183335,-1.104659,0.028985,0.002954,-0.623991
0.180273,0.002637,-0.015801,-0.127678,0.181548,-0.646209,0.014249,0.027155,0.492395
0.180312,0.022145,-0.010941,-0.117235,0.178388,0.312671,0.013011,-0.027830,-0.642113
0.180352,0.013535,-0.009769,-0.123359,0.177963,0.910008,-0.015907,-0.006623,-0.110676
0.180391,0.019289,-0.018070,-0.146095,0.193169,0.628144,-0.053015,0.026839,-0.094708
0.180430,-0.000704,-0.021168,-0.123715,0.197054,-0.291980,0.025686,0.008493,-0.432468
0.180469,-0.016806,-0.006035,-0.128520,0.206758,-0.877174,-0.035810,-0.010351,-0.010692
0.180508,0.006126,-0.031531,-0.140531,0.214301,-0.602076,-0.022073,0.018216,-0.410590
0.180547,0.012670,-0.022536,-0.159176,0.220486,0.194326,-0.073223,-0.030280,-0.206114
0.180586,0.012078,-0.018657,-0.154144,0.231055,0.724882,0.005990,-0.023310,-0.145447
0.180625,0.004086,-0.014810,-0.157018,0.242050,0.597204,-0.052344,0.000907,-0.611325
0.180664,0.017396,-0.020042,-0.158403,0.237382,-0.171048,-0.008349,-0.001122,0.002093
0.180703,0.002034,-0.014194,-0.139044,0.252964,-0.715690,-0.061418,-0.020932,-0.444515
0.180742,0.018262,-0.001789,-0.143407,0.228634,-0.512758,-0.015663,0.018502,0.093394
0.180781,-0.008849,-0.023587,-0.149708,0.242472,0.042571,-0.034483,-0.000762,0.181240
0.180820,0.007594,-0.032096,-0.156342,0.262475,0.567424,-0.063723,0.020018,-0.046216
0.180859,0.009810,-0.028420,-0.181751,0.271252,0.462536,-0.040914,-0.017483,-0.408715
0.180898,0.004891,-0.015555,-0.167535,0.305312,-0.070099,-0.123551,0.005149,-0.244558
0.180938,0.018790,-0.009540,-0.166962,0.276044,-0.579373,-0.022496,-0.005052,-0.407204
0.180977,0.003641,-0.040404,-0.152334,0.278999,-0.525453,-0.093916,0.011221,-0.161390
0.181016,0.008984,-0.026154,-0.143802,0.277811,-0.034632,-0.129304,-0.034008,-0.054568
0.181055,0.022254,-0.028569,-0.168581,0.304809,0.446162,-0.075451,0.009799,-0.466826
0.181094,-0.000724,-0.008546,-0.177902,0.295211,0.409452,-0.095371,-0.006365,0.349995
0.181133,0.019231,-0.005513,-0.162043,0.286763,-0.040197,-0.045136,0.002344,-0.376955
0.181172,0.007838,-0.037920,-0.183120,0.274812,-0.452250,-0.054838,-0.019703,-0.410404
0.181211,0.011495,-0.017481,-0.195286,0.324983,-0.432115,-0.097064,0.010127,-1.220035
0.181250,-0.003468,-0.022145,-0.169054,0.307219,-0.087256,-0.147111,-0.002874,-0.020319
0.181289,-0.004345,-0.024127,-0.175903,0.307138,0.318084,-0.112193,0.009707,-0.500738
0.181328,0.007599,-0.019463,-0.191164,0.324481,0.373406,-0.052856,0.008220,-0.903857
0.181367,0.005263,-0.038619,-0.194949,0.336815,-0.004524,-0.105330,-0.036388,-0.066166
0.181406,0.017161,-0.024475,-0.194585,0.353790,-0.365403,-0.123252,-0.010219,-0.173100
0.181445,0.022852,-0.014890,-0.207913,0.363968,-0.379104,-0.084784,-0.004859,-0.247930
0.181484,0.006054,-0.015069,-0.184949,0.363395,-0.119240,-0.101984,0.000489,-0.414301
0.181523,0.010828,-0.009200,-0.199720,0.346382,0.231825,-0.159680,-0.012347,-0.839139
0.181562,-0.001726,-0.024339,-0.202439,0.355160,0.281289,-0.055744,-0.025141,-0.721386
0.181602,-0.001178,-0.023248,-0.186473,0.353672,0.018175,-0.168656,0.000302,0.313904
0.181641,0.007360,-0.022722,-0.199636,0.354015,-0.301342,-0.117551,-0.008424,-0.115415
0.181680,0.010271,-0.016792,-0.191689,0.360390,-0.370407,-0.144604,-0.015685,-0.232152
0.181719,0.009532,-0.020744,-0.193301,0.365564,-0.108641,-0.082132,0.032736,0.033673
0.181758,0.005714,-0.018956,-0.222181,0.386730,0.160116,-0.138026,-0.016280,-0.056787
0.181797,-0.002634,-0.027446,-0.207368,0.384341,0.246323,-0.143653,0.003377,-0.114495
0.181836,-0.015835,-0.020768,-0.208158,0.383280,0.058396,-0.147045,0.001433,-0.172724
0.181875,0.015575,-0.017149,-0.199590,0.359808,-0.200659,-0.141257,0.018157,-0.156962
0.181914,0.001075,-0.024584,-0.217237,0.365146,-0.291298,-0.107909,-0.004220,-0.289253
0.181953,0.010569,-0.041148,-0.204685,0.409758,-0.107296,-0.164769,0.020940,-0.596230
0.181992,-0.001197,-0.031100,-0.224558,0.398606,0.147679,-0.142280,0.016767,-0.737714
0.182031,0.004266,-0.044477,-0.215457,0.387391,0.171463,-0.221183,0.018358,0.259698
0.182070,-0.007879,-0.021860,-0.213781,0.420917,0.031293,-0.175753,0.029779,-0.505194
0.182109,0.005760,-0.014691,-0.217352,0.409106,-0.135633,-0.126494,0.005871,0.555045
0.182148,0.021332,-0.026727,-0.233109,0.383064,-0.243023,-0.177576,-0.008350,-0.168864
0.182188,-0.000479,-0.021693,-0.232755,0.390167,-0.138647,-0.175585,0.030128,0.003639
0.182227,-0.018884,-0.021374,-0.234856,0.414507,0.112834,-0.174317,0.015281,-0.383982
0.182266,-0.014099,-0.027326,-0.243639,0.417128,0.146659,-0.208971,0.028032,-0.194481
0.182305,0.008430,-0.023022,-0.203642,0.408815,0.051484,-0.139683,0.003979,-0.294147
0.182344,0.005478,-0.034718,-0.226395,0.435610,-0.118354,-0.166519,0.019559,-0.273790
0.182383,0.008725,-0.018418,-0.243124,0.433968,-0.254133,-0.165156,0.007389,-0.439958
0.182422,0.004797,-0.021284,-0.237004,0.437285,-0.154763,-0.122824,0.021511,0.364042
0.182461,-0.006580,-0.033818,-0.263634,0.435547,0.024282,-0.168920,0.044771,0.134077
0.182500,0.011062,-0.029952,-0.241135,0.455586,0.092428,-0.179188,0.010065,-0.248096
0.182539,-0.001468,-0.021563,-0.240602,0.436970,0.056443,-0.152848,0.019259,-0.135197
0.182578,0.013984,-0.019299,-0.236364,0.444612,-0.107728,-0.173720,0.001932,0.164163
0.182617,0.013302,-0.029486,-0.261759,0.453227,-0.193480,-0.106601,0.004883,0.546610
0.182656,0.020908,-0.053520,-0.238991,0.464941,-0.135234,-0.208226,-0.019835,-0.296109
0.182695,0.004365,-0.033480,-0.259489,0.447165,-0.058951,-0.142456,0.004861,-0.120477
0.182734,0.001248,-0.026199,-0.275069,0.471172,0.059178,-0.228882,-0.000406,-0.270317
0.182773,0.000154,-0.041366,-0.234056,0.475744,0.044776,-0.162928,-0.029835,0.161148
0.182812,-0.003700,-0.033941,-0.274825,0.467049,-0.141971,-0.175284,-0.001268,-0.030002
0.182852,-0.003472,-0.016621,-0.246102,0.481911,-0.189079,-0.168085,0.001247,0.020593
0.182891,0.015843,-0.037975,-0.269556,0.464422,-0.150769,-0.188144,-0.008172,0.219188
0.182930,0.002370,-0.019446,-0.279451,0.469354,0.000642,-0.206150,0.023083,0.395510
0.182969,-0.007986,-0.017403,-0.261561,0.467421,0.084254,-0.216940,-0.012677,0.029429
0.183008,-0.020755,-0.035421,-0.279882,0.477072,0.024408,-0.140817,-0.023026,0.365651
0.183047,-0.007481,-0.035427,-0.284967,0.483150,-0.045781,-0.194814,0.015713,0.277889
0.183086,-0.016314,-0.034957,-0.255549,0.447549,-0.179802,-0.176006,-0.000824,0.481113
0.183125,-0.004814,-0.024854,-0.265135,0.444602,-0.099224,-0.187998,0.019720,0.833301
0.183164,-0.004387,-0.027107,-0.274165,0.465774,-0.058321,-0.188148,0.035926,0.889943
0.183203,0.004228,-0.046502,-0.259042,0.492870,0.040090,-0.165370,0.015533,-0.370777
0.183242,-0.017025,-0.014293,-0.252466,0.494397,-0.001310,-0.160290,0.044537,0.005495
0.183281,0.002589,-0.032209,-0.267988,0.494099,-0.068959,-0.205819,0.007504,0.020156
0.183320,0.010147,-0.050445,-0.307576,0.449247,-0.137778,-0.169071,0.040733,1.042308
0.183359,-0.001403,-0.042687,-0.281221,0.493255,-0.091468,-0.258364,0.026692,0.723033
0.183398,-0.010027,-0.010405,-0.309435,0.477768,-0.050811,-0.151294,0.016703,-1.056046
0.183438,0.002404,-0.028670,-0.304682,0.498842,0.038190,-0.208072,0.002021,0.830459
0.183477,-0.001688,-0.025621,-0.291101,0.487069,-0.013550,-0.255491,0.022106,-0.001002
0.183516,-0.001046,-0.043457,-0.291148,0.470097,-0.089256,-0.168139,-0.005259,-0.167235
0.183555,-0.002496,-0.041309,-0.303564,0.487888,-0.151213,-0.173552,0.002956,0.231435
0.183594,-0.029788,-0.029144,-0.313036,0.461424,-0.101841,-0.187264,-0.010981,0.199493
0.183633,0.002155,-0.030427,-0.310729,0.463363,-0.086876,-0.200335,-0.018183,-0.392517
0.183672,-0.011045,-0.028405,-0.300707,0.442677,0.002130,-0.164460,0.012398,-0.390145
0.183711,0.020109,-0.025335,-0.299006,0.509629,-0.021919,-0.137911,0.021975,-0.167761
0.183750,-0.010008,-0.036455,-0.294306,0.460103,-0.045117,-0.176313,0.028127,0.452190
0.183789,-0.023615,-0.029450,-0.291879,0.459740,-0.111324,-0.175442,0.025023,0.038907
0.183828,-0.011615,-0.029646,-0.302875,0.483017,-0.114640,-0.180784,-0.005166,-0.046539
0.183867,-0.003436,-0.025610,-0.307809,0.476564,-0.071647,-0.189447,-0.023149,0.512357
0.183906,-0.012886,-0.031341,-0.334006,0.465224,-0.044338,-0.199383,0.021185,0.330285
0.183945,-0.010993,-0.038297,-0.310320,0.446397,-0.018892,-0.184266,0.011215,-0.352363
0.183984,-0.005897,-0.042262,-0.312134,0.476233,-0.087128,-0.157122,0.015790,0.261292
0.184023,-0.020384,-0.021181,-0.315964,0.473677,-0.088842,-0.249564,0.019336,0.025455
0.184062,-0.015907,-0.024226,-0.333087,0.472259,-0.092763,-0.177782,0.002006,-0.325438
0.184102,-0.022648,-0.059972,-0.325587,0.490782,-0.092445,-0.181354,0.035992,0.016576
0.184141,-0.021679,-0.034875,-0.318079,0.491714,-0.019582,-0.135085,0.009045,0.080452
0.184180,-0.015530,-0.033829,-0.321461,0.460074,-0.037654,-0.213205,0.022190,0.537964
0.184219,-0.001642,-0.047867,-0.319391,0.436752,-0.066994,-0.167342,-0.005803,-0.498224
0.184258,0.002354,-0.037125,-0.323693,0.469271,-0.090410,-0.160434,0.017401,0.161569
0.184297,-0.003260,-0.039231,-0.327513,0.459598,-0.066345,-0.186247,0.015341,0.142289
0.184336,-0.003875,-0.028807,-0.323716,0.459910,-0.126046,-0.168074,0.020452,0.476547
0.184375,-0.020135,-0.049208,-0.343667,0.465909,-0.035016,-0.121599,0.035723,0.245106
0.184414,0.003146,-0.047995,-0.352687,0.449626,-0.021197,-0.216394,0.029402,-0.393370
0.184453,-0.014845,-0.037692,-0.331234,0.454321,-0.083838,-0.224158,0.014674,0.768606
0.184492,-0.023422,-0.041654,-0.341035,0.468349,-0.076135,-0.192739,0.021714,0.614865
0.184531,-0.001888,-0.035529,-0.348830,0.469876,-0.087522,-0.209052,0.015090,-0.345521
0.184570,-0.013519,-0.026461,-0.330194,0.436353,-0.076815,-0.137238,0.018981,-0.434284
0.184609,-0.015186,-0.026258,-0.344887,0.443827,-0.038815,-0.175294,0.040429,0.438873
0.184648,-0.014896,-0.029077,-0.359916,0.464125,-0.018986,-0.178466,0.069250,0.232269
0.184688,-0.002731,-0.034929,-0.358627,0.439625,-0.028134,-0.165836,0.107656,0.562006
0.184727,-0.008609,-0.032899,-0.345113,0.427628,-0.092331,-0.209624,0.074491,0.094903
0.184766,0.005736,-0.045111,-0.371472,0.416667,-0.079922,-0.167797,0.044348,0.157395
0.184805,-0.033895,-0.043315,-0.387205,0.427708,-0.091226,-0.210945,0.008605,0.367766
